1, 25680, Tempo, 795862
1, 25800, Tempo, 779120
1, 25920, Tempo, 824969
1, 26040, Tempo, 833333
1, 26160, Tempo, 899955
1, 26280, Tempo, 912548
1, 26400, Tempo, 883392
1, 26520, Tempo, 820793
1, 26640, Tempo, 899955
1, 26760, Tempo, 841633
1, 26880, Tempo, 858369
1, 27000, Tempo, 875018
1, 27120, Tempo, 841633
1, 27240, Tempo, 883392
1, 27360, Tempo, 862441
1, 27480, Tempo, 841633
1, 27600, Tempo, 1054111
1, 27720, Tempo, 641643
1, 27840, Tempo, 883392
1, 27960, Tempo, 862441
1, 28080, Tempo, 854214
1, 28200, Tempo, 862441
1, 28320, Tempo, 829187
1, 28440, Tempo, 929224
1, 28560, Tempo, 895790
1, 28680, Tempo, 862441
1, 28800, Tempo, 837521
1, 28920, Tempo, 862441
1, 29040, Tempo, 941620
1, 29160, Tempo, 870827
1, 29280, Tempo, 879121
1, 29400, Tempo, 895790
1, 29520, Tempo, 845785
1, 29640, Tempo, 849979
1, 29760, Tempo, 800000
1, 29880, Tempo, 887443
1, 30000, Tempo, 854214
1, 30120, Tempo, 883392
1, 30240, Tempo, 895790
1, 30360, Tempo, 849979
1, 30480, Tempo, 854214
1, 30600, Tempo, 829187
1, 30720, Tempo, 937500
1, 30840, Tempo, 912548
1, 30960, Tempo, 974976
1, 31080, Tempo, 979112
1, 31080, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "dougmck@pipeline.com.au"
2, 18, Control_c, 0, 64, 127
2, 20, Note_on_c, 0, 70, 67
2, 20, Note_on_c, 0, 39, 31
2, 21, Note_on_c, 0, 46, 32
2, 35, Note_on_c, 0, 39, 0
2, 36, Note_on_c, 0, 46, 0
2, 56, Note_on_c, 0, 70, 0
2, 82, Note_on_c, 0, 70, 64
2, 97, Note_on_c, 0, 70, 0
2, 115, Note_on_c, 0, 58, 32
2, 126, Note_on_c, 0, 58, 0
2, 194, Note_on_c, 0, 62, 76
2, 212, Note_on_c, 0, 62, 0
2, 240, Note_on_c, 0, 61, 71
2, 241, Note_on_c, 0, 58, 57
2, 244, Control_c, 0, 64, 0
2, 260, Note_on_c, 0, 52, 5
2, 268, Control_c, 0, 64, 127
2, 277, Note_on_c, 0, 52, 0
2, 296, Note_on_c, 0, 58, 0
2, 297, Note_on_c, 0, 61, 0
2, 355, Note_on_c, 0, 72, 77
2, 359, Note_on_c, 0, 64, 81
2, 360, Note_on_c, 0, 67, 64
2, 360, Note_on_c, 0, 70, 52
2, 361, Note_on_c, 0, 61, 73
2, 363, Note_on_c, 0, 60, 64
2, 366, Control_c, 0, 64, 0
2, 394, Control_c, 0, 64, 127
2, 421, Note_on_c, 0, 64, 0
2, 428, Note_on_c, 0, 67, 0
2, 429, Note_on_c, 0, 61, 0
2, 429, Note_on_c, 0, 60, 0
2, 438, Note_on_c, 0, 70, 0
2, 451, Note_on_c, 0, 72, 0
2, 483, Control_c, 0, 64, 0
2, 485, Note_on_c, 0, 63, 28
2, 486, Note_on_c, 0, 72, 43
2, 486, Note_on_c, 0, 68, 44
2, 486, Note_on_c, 0, 65, 52
2, 488, Note_on_c, 0, 60, 32
2, 488, Note_on_c, 0, 56, 32
2, 509, Control_c, 0, 64, 127
2, 515, Note_on_c, 0, 60, 0
2, 518, Note_on_c, 0, 63, 0
2, 524, Note_on_c, 0, 56, 0
2, 533, Note_on_c, 0, 72, 0
2, 536, Note_on_c, 0, 65, 0
2, 539, Note_on_c, 0, 68, 0
2, 599, Note_on_c, 0, 63, 27
2, 600, Note_on_c, 0, 41, 29
2, 600, Note_on_c, 0, 51, 21
2, 601, Note_on_c, 0, 60, 31
2, 620, Note_on_c, 0, 41, 0
2, 632, Note_on_c, 0, 51, 0
2, 645, Note_on_c, 0, 60, 0
2, 650, Note_on_c, 0, 63, 0
2, 677, Note_on_c, 0, 70, 57
2, 697, Note_on_c, 0, 70, 0
2, 718, Control_c, 0, 64, 0
2, 720, Note_on_c, 0, 62, 40
2, 720, Note_on_c, 0, 70, 37
2, 720, Note_on_c, 0, 58, 34
2, 720, Note_on_c, 0, 59, 44
2, 722, Note_on_c, 0, 65, 36
2, 726, Note_on_c, 0, 58, 0
2, 733, Control_c, 0, 64, 127
2, 792, Note_on_c, 0, 62, 0
2, 794, Note_on_c, 0, 59, 0
2, 832, Note_on_c, 0, 65, 0
2, 843, Note_on_c, 0, 70, 0
2, 847, Note_on_c, 0, 62, 26
2, 847, Note_on_c, 0, 59, 36
2, 854, Note_on_c, 0, 62, 0
2, 860, Note_on_c, 0, 59, 0
2, 925, Note_on_c, 0, 56, 39
2, 957, Note_on_c, 0, 56, 0
2, 969, Control_c, 0, 64, 0
2, 972, Note_on_c, 0, 51, 25
2, 973, Note_on_c, 0, 55, 38
2, 974, Note_on_c, 0, 43, 24
2, 989, Control_c, 0, 64, 127
2, 990, Note_on_c, 0, 55, 0
2, 998, Note_on_c, 0, 43, 0
2, 1004, Note_on_c, 0, 51, 0
2, 1045, Note_on_c, 0, 70, 71
2, 1081, Note_on_c, 0, 55, 32
2, 1094, Note_on_c, 0, 55, 0
2, 1112, Note_on_c, 0, 70, 0
2, 1124, Note_on_c, 0, 72, 68
2, 1144, Note_on_c, 0, 72, 0
2, 1160, Note_on_c, 0, 70, 60
2, 1192, Note_on_c, 0, 70, 0
2, 1196, Note_on_c, 0, 63, 31
2, 1200, Control_c, 0, 64, 0
2, 1200, Note_on_c, 0, 54, 36
2, 1201, Note_on_c, 0, 69, 54
2, 1202, Note_on_c, 0, 60, 27
2, 1203, Note_on_c, 0, 57, 41
2, 1220, Note_on_c, 0, 69, 0
2, 1221, Control_c, 0, 64, 127
2, 1238, Note_on_c, 0, 60, 0
2, 1240, Note_on_c, 0, 57, 0
2, 1241, Note_on_c, 0, 75, 75
2, 1245, Note_on_c, 0, 63, 0
2, 1258, Note_on_c, 0, 54, 0
2, 1267, Note_on_c, 0, 75, 0
2, 1322, Note_on_c, 0, 66, 46
2, 1323, Note_on_c, 0, 63, 34
2, 1324, Note_on_c, 0, 60, 31
2, 1337, Note_on_c, 0, 60, 0
2, 1352, Note_on_c, 0, 63, 0
2, 1353, Note_on_c, 0, 66, 0
2, 1363, Note_on_c, 0, 69, 59
2, 1374, Note_on_c, 0, 69, 0
2, 1404, Note_on_c, 0, 48, 39
2, 1448, Note_on_c, 0, 48, 0
2, 1450, Note_on_c, 0, 56, 33
2, 1450, Control_c, 0, 64, 0
2, 1452, Note_on_c, 0, 51, 25
2, 1452, Note_on_c, 0, 41, 34
2, 1469, Control_c, 0, 64, 127
2, 1474, Note_on_c, 0, 56, 0
2, 1475, Note_on_c, 0, 41, 0
2, 1489, Note_on_c, 0, 51, 0
2, 1525, Note_on_c, 0, 75, 84
2, 1547, Note_on_c, 0, 75, 0
2, 1565, Note_on_c, 0, 75, 77
2, 1567, Note_on_c, 0, 60, 34
2, 1567, Note_on_c, 0, 68, 56
2, 1568, Note_on_c, 0, 63, 37
2, 1569, Note_on_c, 0, 65, 36
2, 1570, Note_on_c, 0, 56, 31
2, 1570, Note_on_c, 0, 53, 31
2, 1603, Note_on_c, 0, 53, 0
2, 1607, Note_on_c, 0, 75, 0
2, 1616, Note_on_c, 0, 60, 0
2, 1617, Note_on_c, 0, 63, 0
2, 1622, Note_on_c, 0, 65, 0
2, 1624, Note_on_c, 0, 68, 0
2, 1625, Note_on_c, 0, 56, 0
2, 1640, Note_on_c, 0, 75, 78
2, 1658, Note_on_c, 0, 75, 0
2, 1686, Note_on_c, 0, 74, 69
2, 1687, Note_on_c, 0, 71, 66
2, 1689, Note_on_c, 0, 68, 66
2, 1689, Note_on_c, 0, 65, 55
2, 1695, Control_c, 0, 64, 0
2, 1727, Control_c, 0, 64, 127
2, 1752, Note_on_c, 0, 46, 63
2, 1753, Note_on_c, 0, 71, 0
2, 1755, Note_on_c, 0, 68, 0
2, 1757, Note_on_c, 0, 74, 0
2, 1761, Note_on_c, 0, 65, 0
2, 1809, Note_on_c, 0, 65, 62
2, 1811, Note_on_c, 0, 62, 62
2, 1814, Control_c, 0, 64, 0
2, 1814, Note_on_c, 0, 59, 43
2, 1814, Note_on_c, 0, 56, 31
2, 1832, Control_c, 0, 64, 127
2, 1849, Note_on_c, 0, 46, 0
2, 1866, Note_on_c, 0, 59, 0
2, 1868, Note_on_c, 0, 46, 61
2, 1869, Note_on_c, 0, 62, 0
2, 1873, Note_on_c, 0, 65, 0
2, 1883, Note_on_c, 0, 56, 0
2, 1884, Note_on_c, 0, 46, 0
2, 1926, Note_on_c, 0, 77, 82
2, 1926, Note_on_c, 0, 65, 68
2, 1927, Note_on_c, 0, 60, 58
2, 1927, Note_on_c, 0, 61, 62
2, 1928, Note_on_c, 0, 70, 83
2, 1928, Note_on_c, 0, 55, 67
2, 1933, Control_c, 0, 64, 0
2, 1959, Control_c, 0, 64, 127
2, 2002, Note_on_c, 0, 55, 0
2, 2014, Note_on_c, 0, 65, 0
2, 2026, Note_on_c, 0, 70, 0
2, 2027, Note_on_c, 0, 60, 0
2, 2029, Note_on_c, 0, 61, 0
2, 2030, Note_on_c, 0, 77, 0
2, 2048, Note_on_c, 0, 61, 38
2, 2048, Note_on_c, 0, 76, 55
2, 2049, Note_on_c, 0, 67, 33
2, 2049, Note_on_c, 0, 65, 33
2, 2051, Note_on_c, 0, 56, 31
2, 2054, Control_c, 0, 64, 0
2, 2076, Control_c, 0, 64, 127
2, 2105, Note_on_c, 0, 65, 0
2, 2116, Note_on_c, 0, 56, 0
2, 2122, Note_on_c, 0, 67, 0
2, 2123, Note_on_c, 0, 76, 0
2, 2124, Note_on_c, 0, 61, 0
2, 2163, Control_c, 0, 64, 0
2, 2164, Note_on_c, 0, 75, 51
2, 2168, Note_on_c, 0, 61, 23
2, 2168, Note_on_c, 0, 70, 34
2, 2170, Note_on_c, 0, 67, 29
2, 2171, Note_on_c, 0, 55, 28
2, 2173, Note_on_c, 0, 64, 13
2, 2176, Note_on_c, 0, 75, 0
2, 2177, Control_c, 0, 64, 127
2, 2190, Note_on_c, 0, 64, 0
2, 2195, Note_on_c, 0, 70, 0
2, 2196, Note_on_c, 0, 61, 0
2, 2198, Note_on_c, 0, 55, 0
2, 2199, Note_on_c, 0, 67, 0
2, 2244, Note_on_c, 0, 61, 25
2, 2245, Note_on_c, 0, 59, 35
2, 2245, Note_on_c, 0, 63, 42
2, 2246, Note_on_c, 0, 55, 35
2, 2246, Note_on_c, 0, 45, 32
2, 2252, Control_c, 0, 64, 0
2, 2278, Control_c, 0, 64, 127
2, 2350, Note_on_c, 0, 45, 0
2, 2352, Note_on_c, 0, 59, 0
2, 2361, Note_on_c, 0, 55, 0
2, 2392, Note_on_c, 0, 63, 0
2, 2392, Note_on_c, 0, 61, 0
2, 2409, Control_c, 0, 64, 0
2, 2412, Note_on_c, 0, 51, 32
2, 2413, Note_on_c, 0, 58, 33
2, 2413, Note_on_c, 0, 55, 34
2, 2414, Note_on_c, 0, 44, 29
2, 2429, Control_c, 0, 64, 127
2, 2435, Note_on_c, 0, 55, 0
2, 2438, Note_on_c, 0, 44, 0
2, 2443, Note_on_c, 0, 58, 0
2, 2443, Note_on_c, 0, 51, 0
2, 2485, Note_on_c, 0, 56, 39
2, 2486, Note_on_c, 0, 57, 58
2, 2489, Note_on_c, 0, 56, 0
2, 2489, Note_on_c, 0, 70, 77
2, 2490, Note_on_c, 0, 63, 75
2, 2490, Note_on_c, 0, 67, 69
2, 2492, Note_on_c, 0, 60, 79
2, 2493, Note_on_c, 0, 57, 0
2, 2493, Note_on_c, 0, 58, 80
2, 2493, Control_c, 0, 64, 0
2, 2501, Control_c, 0, 64, 127
2, 2522, Note_on_c, 0, 58, 0
2, 2522, Note_on_c, 0, 60, 0
2, 2523, Note_on_c, 0, 70, 0
2, 2524, Note_on_c, 0, 63, 0
2, 2528, Note_on_c, 0, 67, 0
2, 2534, Control_c, 0, 64, 0
2, 2536, Note_on_c, 0, 70, 55
2, 2536, Note_on_c, 0, 63, 56
2, 2536, Note_on_c, 0, 58, 62
2, 2537, Note_on_c, 0, 67, 55
2, 2537, Note_on_c, 0, 60, 66
2, 2557, Control_c, 0, 64, 127
2, 2576, Note_on_c, 0, 63, 0
2, 2577, Note_on_c, 0, 60, 0
2, 2578, Note_on_c, 0, 67, 0
2, 2585, Note_on_c, 0, 70, 0
2, 2590, Note_on_c, 0, 58, 0
2, 2608, Note_on_c, 0, 68, 50
2, 2608, Note_on_c, 0, 56, 33
2, 2609, Note_on_c, 0, 60, 33
2, 2610, Note_on_c, 0, 63, 36
2, 2622, Note_on_c, 0, 60, 0
2, 2624, Note_on_c, 0, 63, 0
2, 2625, Note_on_c, 0, 56, 0
2, 2630, Note_on_c, 0, 68, 0
2, 2653, Control_c, 0, 64, 0
2, 2653, Note_on_c, 0, 68, 42
2, 2654, Note_on_c, 0, 63, 33
2, 2654, Note_on_c, 0, 59, 37
2, 2654, Note_on_c, 0, 56, 35
2, 2658, Note_on_c, 0, 49, 26
2, 2672, Control_c, 0, 64, 127
2, 2715, Note_on_c, 0, 56, 0
2, 2718, Note_on_c, 0, 59, 0
2, 2722, Note_on_c, 0, 63, 0
2, 2756, Note_on_c, 0, 68, 0
2, 2765, Note_on_c, 0, 63, 35
2, 2766, Note_on_c, 0, 59, 37
2, 2786, Note_on_c, 0, 59, 0
2, 2787, Note_on_c, 0, 49, 0
2, 2790, Note_on_c, 0, 63, 0
2, 2808, Note_on_c, 0, 63, 55
2, 2831, Note_on_c, 0, 63, 0
2, 2840, Note_on_c, 0, 65, 54
2, 2857, Note_on_c, 0, 65, 0
2, 2882, Note_on_c, 0, 63, 39
2, 2883, Control_c, 0, 64, 0
2, 2883, Note_on_c, 0, 59, 33
2, 2883, Note_on_c, 0, 67, 35
2, 2883, Note_on_c, 0, 53, 39
2, 2908, Control_c, 0, 64, 127
2, 2932, Note_on_c, 0, 59, 0
2, 2955, Note_on_c, 0, 53, 0
2, 2963, Note_on_c, 0, 63, 0
2, 2972, Note_on_c, 0, 67, 0
2, 3003, Note_on_c, 0, 67, 49
2, 3003, Control_c, 0, 64, 0
2, 3004, Note_on_c, 0, 62, 44
2, 3004, Note_on_c, 0, 52, 39
2, 3004, Note_on_c, 0, 58, 29
2, 3025, Control_c, 0, 64, 127
2, 3062, Note_on_c, 0, 62, 0
2, 3069, Note_on_c, 0, 58, 0
2, 3078, Note_on_c, 0, 67, 0
2, 3111, Note_on_c, 0, 52, 0
2, 3114, Note_on_c, 0, 65, 55
2, 3116, Note_on_c, 0, 51, 39
2, 3116, Note_on_c, 0, 56, 31
2, 3116, Note_on_c, 0, 61, 42
2, 3116, Control_c, 0, 64, 0
2, 3139, Control_c, 0, 64, 127
2, 3173, Note_on_c, 0, 56, 0
2, 3179, Note_on_c, 0, 65, 0
2, 3191, Note_on_c, 0, 61, 0
2, 3195, Note_on_c, 0, 63, 33
2, 3216, Note_on_c, 0, 63, 0
2, 3222, Note_on_c, 0, 51, 0
2, 3237, Note_on_c, 0, 56, 29
2, 3238, Note_on_c, 0, 60, 48
2, 3238, Note_on_c, 0, 65, 53
2, 3239, Note_on_c, 0, 50, 40
2, 3239, Control_c, 0, 64, 0
2, 3264, Control_c, 0, 64, 127
2, 3320, Note_on_c, 0, 60, 0
2, 3326, Note_on_c, 0, 65, 0
2, 3335, Note_on_c, 0, 56, 0
2, 3361, Note_on_c, 0, 50, 0
2, 3363, Note_on_c, 0, 61, 55
2, 3364, Note_on_c, 0, 55, 49
2, 3366, Note_on_c, 0, 49, 33
2, 3366, Note_on_c, 0, 63, 29
2, 3371, Control_c, 0, 64, 0
2, 3397, Control_c, 0, 64, 127
2, 3425, Note_on_c, 0, 55, 0
2, 3440, Note_on_c, 0, 61, 0
2, 3456, Note_on_c, 0, 63, 0
2, 3469, Note_on_c, 0, 49, 0
2, 3483, Note_on_c, 0, 63, 40
2, 3484, Note_on_c, 0, 54, 32
2, 3486, Note_on_c, 0, 59, 54
2, 3487, Note_on_c, 0, 48, 33
2, 3487, Control_c, 0, 64, 0
2, 3513, Control_c, 0, 64, 127
2, 3525, Note_on_c, 0, 48, 0
2, 3544, Note_on_c, 0, 54, 0
2, 3549, Note_on_c, 0, 59, 0
2, 3558, Note_on_c, 0, 63, 0
2, 3561, Note_on_c, 0, 35, 42
2, 3575, Note_on_c, 0, 35, 0
2, 3605, Note_on_c, 0, 56, 46
2, 3606, Note_on_c, 0, 63, 51
2, 3607, Note_on_c, 0, 60, 57
2, 3608, Note_on_c, 0, 34, 48
2, 3610, Control_c, 0, 64, 0
2, 3613, Note_on_c, 0, 46, 28
2, 3630, Note_on_c, 0, 34, 0
2, 3635, Control_c, 0, 64, 127
2, 3639, Note_on_c, 0, 46, 0
2, 3640, Note_on_c, 0, 56, 0
2, 3642, Note_on_c, 0, 60, 0
2, 3649, Note_on_c, 0, 63, 0
2, 3720, Note_on_c, 0, 67, 46
2, 3722, Note_on_c, 0, 64, 42
2, 3722, Note_on_c, 0, 62, 46
2, 3723, Note_on_c, 0, 59, 47
2, 3724, Note_on_c, 0, 56, 34
2, 3726, Control_c, 0, 64, 0
2, 3742, Control_c, 0, 64, 127
2, 3746, Note_on_c, 0, 59, 0
2, 3752, Note_on_c, 0, 62, 0
2, 3754, Note_on_c, 0, 64, 0
2, 3755, Note_on_c, 0, 67, 0
2, 3755, Note_on_c, 0, 56, 0
2, 3798, Note_on_c, 0, 72, 69
2, 3822, Note_on_c, 0, 72, 0
2, 3837, Control_c, 0, 64, 0
2, 3839, Note_on_c, 0, 70, 50
2, 3840, Note_on_c, 0, 67, 42
2, 3840, Note_on_c, 0, 62, 36
2, 3841, Note_on_c, 0, 46, 31
2, 3841, Note_on_c, 0, 39, 31
2, 3847, Note_on_c, 0, 62, 0
2, 3852, Note_on_c, 0, 67, 0
2, 3857, Note_on_c, 0, 70, 0
2, 3857, Control_c, 0, 64, 127
2, 3875, Note_on_c, 0, 39, 0
2, 3882, Note_on_c, 0, 46, 0
2, 3882, Note_on_c, 0, 84, 71
2, 3904, Note_on_c, 0, 84, 0
2, 3919, Note_on_c, 0, 82, 49
2, 3922, Note_on_c, 0, 79, 33
2, 3925, Note_on_c, 0, 79, 0
2, 3937, Note_on_c, 0, 82, 0
2, 3961, Note_on_c, 0, 65, 35
2, 3963, Note_on_c, 0, 58, 31
2, 3964, Note_on_c, 0, 60, 32
2, 3965, Note_on_c, 0, 55, 34
2, 3991, Note_on_c, 0, 65, 0
2, 3993, Note_on_c, 0, 55, 0
2, 4000, Note_on_c, 0, 60, 0
2, 4001, Note_on_c, 0, 96, 87
2, 4006, Note_on_c, 0, 58, 0
2, 4027, Note_on_c, 0, 96, 0
2, 4038, Note_on_c, 0, 94, 71
2, 4075, Note_on_c, 0, 85, 53
2, 4076, Note_on_c, 0, 58, 28
2, 4077, Note_on_c, 0, 94, 0
2, 4077, Note_on_c, 0, 61, 32
2, 4079, Control_c, 0, 64, 0
2, 4079, Note_on_c, 0, 55, 45
2, 4081, Note_on_c, 0, 52, 35
2, 4097, Control_c, 0, 64, 127
2, 4101, Note_on_c, 0, 85, 0
2, 4117, Note_on_c, 0, 85, 49
2, 4123, Note_on_c, 0, 52, 0
2, 4126, Note_on_c, 0, 55, 0
2, 4129, Note_on_c, 0, 85, 0
2, 4134, Note_on_c, 0, 58, 0
2, 4136, Note_on_c, 0, 61, 0
2, 4158, Note_on_c, 0, 99, 59
2, 4163, Note_on_c, 0, 99, 0
2, 4196, Note_on_c, 0, 61, 35
2, 4198, Note_on_c, 0, 64, 34
2, 4198, Note_on_c, 0, 58, 30
2, 4203, Note_on_c, 0, 64, 0
2, 4207, Note_on_c, 0, 61, 0
2, 4209, Note_on_c, 0, 58, 0
2, 4276, Note_on_c, 0, 42, 33
2, 4297, Note_on_c, 0, 42, 0
2, 4322, Note_on_c, 0, 56, 30
2, 4322, Note_on_c, 0, 41, 42
2, 4325, Note_on_c, 0, 51, 21
2, 4326, Control_c, 0, 64, 0
2, 4348, Control_c, 0, 64, 127
2, 4350, Note_on_c, 0, 56, 0
2, 4355, Note_on_c, 0, 41, 0
2, 4366, Note_on_c, 0, 51, 0
2, 4406, Note_on_c, 0, 84, 92
2, 4430, Note_on_c, 0, 84, 0
2, 4444, Note_on_c, 0, 84, 89
2, 4447, Note_on_c, 0, 60, 47
2, 4449, Note_on_c, 0, 56, 42
2, 4451, Note_on_c, 0, 53, 24
2, 4456, Note_on_c, 0, 63, 10
2, 4466, Note_on_c, 0, 84, 0
2, 4481, Note_on_c, 0, 72, 53
2, 4483, Note_on_c, 0, 53, 0
2, 4485, Note_on_c, 0, 60, 0
2, 4497, Note_on_c, 0, 63, 0
2, 4497, Note_on_c, 0, 72, 0
2, 4505, Note_on_c, 0, 56, 0
2, 4518, Note_on_c, 0, 84, 79
2, 4534, Note_on_c, 0, 84, 0
2, 4560, Note_on_c, 0, 67, 33
2, 4561, Note_on_c, 0, 82, 65
2, 4561, Control_c, 0, 64, 0
2, 4562, Note_on_c, 0, 62, 32
2, 4563, Note_on_c, 0, 56, 23
2, 4566, Note_on_c, 0, 70, 43
2, 4581, Note_on_c, 0, 82, 0
2, 4583, Control_c, 0, 64, 127
2, 4587, Note_on_c, 0, 70, 0
2, 4600, Note_on_c, 0, 67, 0
2, 4602, Note_on_c, 0, 82, 59
2, 4605, Note_on_c, 0, 70, 36
