0, 0, Header, 0, 1, 384
1, 0, Start_track
1, 0, Title_t, "InASentimentalMood"
1, 0, Title_t, "Track 1"
1, 0, Text_t, "dougmck@pipeline.com.au             \012"
1, 0, Text_t, "Track 2\012"
1, 0, Text_t, "Track 3\012"
1, 0, Text_t, "Track 4\012"
1, 0, Text_t, "Track 5\012"
1, 0, Text_t, "Track 6\012"
1, 0, Text_t, "Track 7\012"
1, 0, System_exclusive, 5, 126, 127, 9, 1, 247
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -1, "major"
1, 0, Tempo, 1034483
1, 0, Sequencer_specific, 21, 67, 115, 10, 0, 5, 75, 90, 79, 79, 79, 79, 79, 79, 79, 90, 79, 79, 79, 79, 79, 79
1, 0, Sequencer_specific, 6, 67, 115, 10, 0, 4, 1
1, 0, Sequencer_specific, 9, 67, 123, 0, 88, 70, 48, 50, 0, 0
1, 384, Control_c, 0, 0, 121
1, 384, Control_c, 0, 32, 0
1, 384, Program_c, 0, 0
1, 385, Control_c, 0, 7, 124
1, 385, Control_c, 0, 10, 64
1, 385, Control_c, 0, 91, 0
1, 385, Control_c, 0, 93, 0
1, 386, Program_c, 1, 32
1, 387, Control_c, 1, 7, 88
1, 402, Program_c, 9, 32
1, 403, Control_c, 9, 7, 78
1, 1536, Note_on_c, 0, 49, 76
1, 1536, Note_on_c, 0, 37, 75
1, 1560, Control_c, 0, 64, 127
1, 1632, Note_on_c, 0, 37, 0
1, 1632, Note_on_c, 0, 49, 0
1, 1964, Control_c, 0, 64, 0
1, 1968, Note_on_c, 0, 72, 81
1, 1968, Note_on_c, 0, 77, 77
1, 1968, Note_on_c, 0, 84, 82
1, 1972, Note_on_c, 0, 80, 65
1, 1972, Note_on_c, 0, 60, 58
1, 1972, Note_on_c, 0, 53, 61
1, 1972, Note_on_c, 0, 63, 59
1, 1976, Note_on_c, 0, 58, 54
1, 2008, Control_c, 0, 64, 56
1, 2012, Control_c, 0, 64, 127
1, 2088, Note_on_c, 0, 72, 0
1, 2096, Note_on_c, 0, 84, 0
1, 2104, Note_on_c, 0, 53, 0
1, 2112, Note_on_c, 0, 63, 0
1, 2120, Note_on_c, 0, 80, 0
1, 2124, Note_on_c, 0, 58, 0
1, 2124, Note_on_c, 0, 60, 0
1, 2128, Note_on_c, 0, 77, 0
1, 2156, Note_on_c, 0, 82, 79
1, 2160, Note_on_c, 0, 60, 58
1, 2160, Note_on_c, 0, 77, 72
1, 2160, Note_on_c, 0, 70, 72
1, 2164, Note_on_c, 0, 58, 46
1, 2164, Note_on_c, 0, 63, 70
1, 2168, Note_on_c, 0, 53, 63
1, 2208, Note_on_c, 0, 70, 0
1, 2212, Note_on_c, 0, 53, 0
1, 2216, Note_on_c, 0, 82, 0
1, 2216, Note_on_c, 0, 63, 0
1, 2224, Note_on_c, 0, 77, 0
1, 2232, Note_on_c, 0, 58, 0
1, 2236, Note_on_c, 0, 60, 0
1, 2300, Note_on_c, 0, 63, 72
1, 2300, Note_on_c, 0, 84, 75
1, 2304, Note_on_c, 0, 60, 56
1, 2304, Note_on_c, 0, 80, 65
1, 2304, Note_on_c, 0, 77, 72
1, 2304, Note_on_c, 0, 72, 66
1, 2312, Note_on_c, 0, 58, 42
1, 2316, Note_on_c, 0, 60, 0
1, 2316, Note_on_c, 0, 53, 36
1, 2324, Note_on_c, 0, 63, 0
1, 2328, Note_on_c, 0, 58, 0
1, 2332, Note_on_c, 0, 72, 0
1, 2336, Note_on_c, 0, 53, 0
1, 2340, Note_on_c, 0, 77, 0
1, 2352, Note_on_c, 0, 80, 0
1, 2356, Note_on_c, 0, 84, 0
1, 2472, Control_c, 0, 64, 0
1, 2480, Note_on_c, 0, 34, 68
1, 2480, Note_on_c, 0, 87, 84
1, 2484, Note_on_c, 0, 46, 49
1, 2488, Note_on_c, 0, 80, 72
1, 2488, Note_on_c, 0, 75, 71
1, 2500, Note_on_c, 0, 80, 0
1, 2516, Control_c, 0, 64, 127
1, 2520, Note_on_c, 0, 34, 0
1, 2528, Note_on_c, 0, 80, 24
1, 2536, Note_on_c, 0, 46, 0
1, 2616, Note_on_c, 0, 75, 0
