1,0, Note_on_c,0,39,44
1,30, Note_on_c,0,51,57
1,60, Note_on_c,0,60,31
1,90, Note_on_c,0,46,37
1,120, Note_on_c,0,51,0
1,120, Note_on_c,0,60,0
1,150, Note_on_c,0,46,0
1,180, Note_on_c,0,49,75
1,180, Note_on_c,0,54,80
1,180, Note_on_c,0,59,46
1,180, Note_on_c,0,60,49
1,180, Note_on_c,0,63,72
1,210, Note_on_c,0,60,0
1,240, Note_on_c,0,59,0
1,270, Note_on_c,0,54,0
1,300, Note_on_c,0,49,0
1,300, Note_on_c,0,63,0
1,330, Note_on_c,0,65,92
1,360, Note_on_c,0,51,83
1,360, Note_on_c,0,56,98
1,360, Note_on_c,0,61,92
1,390, Note_on_c,0,65,0
1,420, Note_on_c,0,56,0
1,450, Note_on_c,0,61,0
1,480, Note_on_c,0,39,0
1,480, Note_on_c,0,51,0
1,510, Note_on_c,0,64,84
1,540, Note_on_c,0,54,73
1,540, Note_on_c,0,59,90
1,540, Note_on_c,0,68,83
1,570, Note_on_c,0,59,0
1,600, Note_on_c,0,64,0
1,630, Note_on_c,0,54,0
1,660, Note_on_c,0,68,0
1,690, Note_on_c,0,54,57
1,750, Note_on_c,0,54,0
1,750, Note_on_c,0,58,87
1,750, Note_on_c,0,63,82
1,750, Note_on_c,0,68,68
1,750, Note_on_c,0,72,84
1,780, Note_on_c,0,63,0
1,810, Note_on_c,0,72,0
1,840, Note_on_c,0,68,0
1,870, Note_on_c,0,58,0
1,900, Note_on_c,0,75,68
1,930, Note_on_c,0,61,60
1,930, Note_on_c,0,66,63
1,930, Note_on_c,0,71,69
1,960, Note_on_c,0,75,0
1,990, Note_on_c,0,71,0
1,1020, Note_on_c,0,66,0
1,1050, Note_on_c,0,61,0
1,1080, Note_on_c,0,63,49
1,1110, Note_on_c,0,58,45
1,1110, Note_on_c,0,68,50
1,1110, Note_on_c,0,72,55
1,1140, Note_on_c,0,63,0
1,1170, Note_on_c,0,68,0
1,1200, Note_on_c,0,72,0
1,1230, Note_on_c,0,71,36
1,1260, Note_on_c,0,58,0
1,1290, Note_on_c,0,57,44
1,1290, Note_on_c,0,62,44
1,1290, Note_on_c,0,67,42
1,1320, Note_on_c,0,62,0
1,1350, Note_on_c,0,57,0
1,1380, Note_on_c,0,67,0
1,1410, Note_on_c,0,71,0
1,1470, Note_on_c,0,44,29
1,1470, Note_on_c,0,55,34
1,1500, Note_on_c,0,55,0
1,1530, Note_on_c,0,63,53
1,1560, Note_on_c,0,63,0
1,1590, Note_on_c,0,65,45
1,1620, Note_on_c,0,63,40
1,1620, Note_on_c,0,65,0
1,1650, Note_on_c,0,63,0
1,1680, Note_on_c,0,63,67
1,1710, Note_on_c,0,44,0
1,1740, Note_on_c,0,39,39
1,1770, Note_on_c,0,63,0
1,1800, Note_on_c,0,39,0
1,1830, Note_on_c,0,59,48
1,1860, Note_on_c,0,38,45
1,1860, Note_on_c,0,64,45
1,1860, Note_on_c,0,68,44
1,1890, Note_on_c,0,38,0
1,1890, Note_on_c,0,59,0
1,1920, Note_on_c,0,64,0
1,1920, Note_on_c,0,68,0
1,1950, Note_on_c,0,64,37
1,1980, Note_on_c,0,60,26
1,2010, Note_on_c,0,80,38
1,2040, Note_on_c,0,54,33
1,2070, Note_on_c,0,71,42
1,2070, Note_on_c,0,76,58
1,2100, Note_on_c,0,64,0
1,2130, Note_on_c,0,60,0
1,2130, Note_on_c,0,71,0
1,2130, Note_on_c,0,76,0
1,2130, Note_on_c,0,80,0
1,2160, Note_on_c,0,54,0
1,2190, Note_on_c,0,77,54
1,2220, Note_on_c,0,72,56
1,2250, Note_on_c,0,53,45
1,2250, Note_on_c,0,63,43
1,2250, Note_on_c,0,65,34
1,2280, Note_on_c,0,53,0
1,2280, Note_on_c,0,63,0
1,2310, Note_on_c,0,65,0
1,2340, Note_on_c,0,72,0
1,2370, Note_on_c,0,72,57
1,2400, Note_on_c,0,65,48
1,2430, Note_on_c,0,65,0
1,2460, Note_on_c,0,77,0
1,2490, Note_on_c,0,72,0
1,2520, Note_on_c,0,75,61
1,2550, Note_on_c,0,72,69
1,2580, Note_on_c,0,68,73
1,2610, Note_on_c,0,64,71
1,2640, Note_on_c,0,63,80
1,2670, Note_on_c,0,63,0
1,2700, Note_on_c,0,62,68
1,2730, Note_on_c,0,62,0
1,2760, Note_on_c,0,61,58
1,2790, Note_on_c,0,64,0
1,2790, Note_on_c,0,68,0
1,2790, Note_on_c,0,72,0
1,2820, Note_on_c,0,60,34
1,2820, Note_on_c,0,61,0
1,2820, Note_on_c,0,64,42
1,2820, Note_on_c,0,68,40
1,2820, Note_on_c,0,72,46
1,2850, Note_on_c,0,72,0
1,2850, Note_on_c,0,75,0
1,2880, Note_on_c,0,64,0
1,2880, Note_on_c,0,68,0
